2019-11-14 03:30:00+00:00,Menteri Agama Fachrul Razi mewacanakan akan membuat larangan mengenakan celana cingkrang dan cadar bagi ASN namun hal itu mengundang reaksi dari beberapa pihak https://www.sumber.com/news/hukum-politik/bukan-celana-cingkrang-atau-cadar-bomber-medan-pake-jaket-ojol #SumberBerbagi #HukumPolitik
2019-11-13 13:07:01+00:00,Wong kerjo diatur kui udah seharusnya... Ini menag kan ngomong ke asn bukan ke orang umum.... Mau cingkrang congkrang cadar atau apa bebas gak boleh ad orang ngelarang
2019-11-13 08:52:51+00:00,"Sengaja pke seragam ojol, biar nanti kadrun pake argumen itu buat batalin standar pakaian ASN yg melarang cadar &amp; cingkrang di lingkungan pemerintah #salambudayaIndonesia #khilafahoutnkrimaju"
2019-11-13 06:51:52+00:00,"Semua kita mngutuk pelakunya, titik. Tdk perlu nyinyir dikaitka cln cingkrang. Kl mau nyindir menag kan jelas ada aturan Asn."
2019-11-13 05:10:17+00:00,"Apakah karena ini, cadar dan celana cingkrang dilarang dipergunakan oleh ASN ??? "
2019-11-13 04:24:54+00:00,Definisi asn radikal itu yg gmn y? Hrs jelas dulu aturannya. Jangan ntar hanya gegara celana cingkrang dilaporkan.
2019-11-13 03:31:52+00:00,Pemerintah Tak Serta Merta Pecat ASN Berjenggot dan Bercelana Cingkrang https://www.realitarakyat.com/2019/11/13/pemerintah-tak-serta-merta-pecat-asn-berjenggot-dan-bercelana-cingkrang/
2019-11-13 01:19:19+00:00,"Di Kabupaten Gorontalo, ASN boleh Pakai Cadar dan Celana Cingkrang - http://60dtk.com"
2019-11-13 01:10:53+00:00,Mas...coba tanyakan ke mereka terutama para anggota dewan yang terhormat itu yang kemarin teriak-teriak mempertanyakan UUD'45 pasal 29 ayat 2 hanya gara2 aturan celana cingkrang dan cadar untuk ASN...kalo masalah yg lebih besar ini bacotnya mereka pada kemana??para munafik diam??
2019-11-12 21:56:42+00:00,"Hadang Jenggot, Celana Cingkrang dan Cadar, Pemerintah Bentuk Taskforce dan Portal Aduan Radikalisme ASN - LUGAS-Potensi Rakyat dijebak saling fitnah. "
2019-11-12 14:20:19+00:00,"Di awal masa jabatan, Fachrul Razi langsung memantik kontroversi. Mulai dari larangan cadar & celana cingkrang di lingkungan ASN, doa campuran Bahasa Arab &amp; Indonesia, hingga menulis ulang buku pelajaran agama. #MataNajwaSengatanMenteriAgama. Rabu (13/11) LIVE 20.00 WIB @TRANS7."
2019-11-12 14:16:12+00:00,Kemarin hanya gara2 aturan celana cingkrang dan cadar untuk ASN para pemilik surga dari pegawai rendahan sampai anggota dewan terhormat teriak soal UUD'45 pasal 29 ayat 2...tapi ada kejadian seperti ini langsung mingkem dan pura2 gak tau...dasar munafik!! 
2019-11-12 08:06:45+00:00,"kalau yang terpapar maling bagaimana? maling uang rakyat paling banyak dilakukan ASN, perampok uang rakyat lebih bahaya dari sekedar jenggot dan celana cingkrang! "
2019-11-12 06:58:48+00:00,"Wakil Ketua Komisi VIII DPR dari Fraksi Gerindra, Muklas Sidik mengusulkan agar Menteri Agama Fachrul Razi tegas saja mengeluarkan aturan yang melarang aparatur sipil negara (ASN) mengenakan cadar dan celana cingkrang. - Nasional http://Tempo.co"
2019-11-12 03:31:02+00:00,"Yg dibutuhkan skrg bkn lg gagasan apalg debat! Tp Aturan yg mengikat bhw 1. Khilafah terlarang 2. Cingkrang&amp;cadar dilarang sbg seragam ASN &amp; pejabat negara 3. hilangkan gagasan wisata ramah muslim! Bsk kan muncul ramah agama lainnya, kelompok ttt, ramah LGBT ngeri pak!"
2019-11-11 14:40:50+00:00,"Di media rame disebutkan @Kemenag_RI Fahrur Razi melarang Cadar, benarkah demikian? Orang pake Cadar dipersilahkan, tapi kalau di kementrian dibuat (larangan cadar &amp; cingkrang) di TNI, ASN gak boleh, ya iya dong, disana kan punya aturannya sendiri. "
2019-11-11 14:02:38+00:00,"Sdh seharusnya menteri berbicara soal cadar dan celanan cingkrang dilingkungan ASN dan PNS karena sdh ada aturannya. Diluar dinas maka bebas bagi mereka untuk berpakaian cingkrang ,cadar.jd jgn diplintir pidato pak menteri agama."
2019-11-11 11:42:28+00:00,Peraturan Menteri Dalam Negeri Nomor 6 Tahun 2016 mewajibkan ASN pria mengenakan celana panjang yang menutupi mata kaki. Sedangkan ujung celana cingkrang di atas mata kaki. Jadi mereka yang bekerja di institusi seharusnya mengikuti aturan yang berlaku. 
2019-11-11 10:54:38+00:00,"Menteri Agama Fachrur Razi menegaskan, Silahkan orang mau pakai cadar, tapi kalau di kementerian dibuat ( larangan cadar dan cingkrang), di TNI tidak diperbolehkan, ASN juga, ya pasti dong. Sebab di sana punya aturan sendiri."
2019-11-12 21:56:42+00:00,"Hadang Jenggot, Celana Cingkrang dan Cadar, Pemerintah Bentuk Taskforce dan Portal Aduan Radikalisme ASN - LUGAS-Potensi Rakyat dijebak saling fitnah. "
2019-11-12 14:20:19+00:00,"Di awal masa jabatan, Fachrul Razi langsung memantik kontroversi. Mulai dari larangan cadar & celana cingkrang di lingkungan ASN, doa campuran Bahasa Arab &amp; Indonesia, hingga menulis ulang buku pelajaran agama. #MataNajwaSengatanMenteriAgama. Rabu (13/11) LIVE 20.00 WIB @TRANS7."
2019-11-12 14:16:12+00:00,Kemarin hanya gara2 aturan celana cingkrang dan cadar untuk ASN para pemilik surga dari pegawai rendahan sampai anggota dewan terhormat teriak soal UUD'45 pasal 29 ayat 2...tapi ada kejadian seperti ini langsung mingkem dan pura2 gak tau...dasar munafik!! 
2019-11-12 08:06:45+00:00,"kalau yang terpapar maling bagaimana? maling uang rakyat paling banyak dilakukan ASN, perampok uang rakyat lebih bahaya dari sekedar jenggot dan celana cingkrang! "
2019-11-12 06:58:48+00:00,"Wakil Ketua Komisi VIII DPR dari Fraksi Gerindra, Muklas Sidik mengusulkan agar Menteri Agama Fachrul Razi tegas saja mengeluarkan aturan yang melarang aparatur sipil negara (ASN) mengenakan cadar dan celana cingkrang. - Nasional http://Tempo.co"
2019-11-12 03:31:02+00:00,"Yg dibutuhkan skrg bkn lg gagasan apalg debat! Tp Aturan yg mengikat bhw 1. Khilafah terlarang 2. Cingkrang&amp;cadar dilarang sbg seragam ASN &amp; pejabat negara 3. hilangkan gagasan wisata ramah muslim! Bsk kan muncul ramah agama lainnya, kelompok ttt, ramah LGBT ngeri pak!"
2019-11-11 14:40:50+00:00,"Di media rame disebutkan @Kemenag_RI Fahrur Razi melarang Cadar, benarkah demikian? Orang pake Cadar dipersilahkan, tapi kalau di kementrian dibuat (larangan cadar &amp; cingkrang) di TNI, ASN gak boleh, ya iya dong, disana kan punya aturannya sendiri. "
2019-11-11 14:02:38+00:00,"Sdh seharusnya menteri berbicara soal cadar dan celanan cingkrang dilingkungan ASN dan PNS karena sdh ada aturannya. Diluar dinas maka bebas bagi mereka untuk berpakaian cingkrang ,cadar.jd jgn diplintir pidato pak menteri agama."
2019-11-11 11:42:28+00:00,Peraturan Menteri Dalam Negeri Nomor 6 Tahun 2016 mewajibkan ASN pria mengenakan celana panjang yang menutupi mata kaki. Sedangkan ujung celana cingkrang di atas mata kaki. Jadi mereka yang bekerja di institusi seharusnya mengikuti aturan yang berlaku. 
2019-11-11 10:54:38+00:00,"Menteri Agama Fachrur Razi menegaskan, Silahkan orang mau pakai cadar, tapi kalau di kementerian dibuat ( larangan cadar dan cingkrang), di TNI tidak diperbolehkan, ASN juga, ya pasti dong. Sebab di sana punya aturan sendiri."
2019-11-11 10:14:37+00:00,"Pakai cadar.. Silahkan... Tapi kalau di kementrian,TNI dan ASN Jelas ga boleh(cadar/cingkrang) ikuti saja aturanya saja. Sama halnya kenapa ASN/TNI kalau nugas ga pakai sarung.!! Lagian cadar dan sarung bukan ukuran ketaqwaan seseorang. @AmbarwatiRexy @p_politik @03_nakula"
2019-11-11 10:00:02+00:00,"Cingkrang Cangkring, Cadar Cadur, gak ada kaitannya dengan Radikal Radikul. Lebih baik pemerintah membuat peraturan standar berpakaian ASN. Dan untuk instalasi Pemerintah atau Ruang Publik tertentu dilarang menggunakan penutup wajah."
2019-11-11 08:44:34+00:00,"Pak menag @Kemenag_RI, buat aturan untuk ASN gak boleh pakai cadar gak boleh celana cingkrang.. eeehhh.. Yang diluar pada protes.."
2019-11-11 07:57:07+00:00,"Kemarin sempet Rame, katanya Menag ngelarang pakai Cadar dan celana cingkrang. Ya kalau aturan itu untuk ASN atau Pegawai di bawah Kemenag ya wajib ditaati dong. Toh setelah pulang kerja, mau pakai apa aja bebas."
2019-11-11 07:05:37+00:00,"Katanya toleransi, toleransi itu adalah memahami perbedaan bukan memaksakan, kalau ada yang cingkrang atau cadar mari di hormati untuk bekerja di manapun jadi ASN atau yg lainnya, mereka memiliki kesempatan yg sama untuk memakmurkan negeri,itulah konsekuensi toleransi"
2019-11-11 06:42:16+00:00,"https://nasional.tempo.co/amp/1269585/gerindra-usulkan-fachrul-razi-buat-aturan-asn-dilarang-bercadar Wakil Ketua Komisi VIII DPR dari Fraksi Gerindra, Muklas Sidik mengusulkan agar Menteri Agama Fachrul Razi tegas saja mengeluarkan aturan yang melarang aparatur sipil negara (ASN) mengenakan cadar dan celana cingkrang."
2019-11-11 06:03:15+00:00,Menag Sindir ASN yang Pakai Celana Cingkrang - VIVAnews 
2019-11-11 03:45:07+00:00,"Kabupaten Gorontalo ASN bebas bercadar dan celana Cingkrang, iyah dong itu kan hak asasi setiap orang,para biarawati dan suster pake Jilbab bebas berseliweran Dimana mana kita senang aja tuh, indahnya kebebasan di rusak oleh tukang bikin gaduh yang justru ada di jantung istana "
2019-11-11 03:24:13+00:00,"Pdhl kl ASN yg pakai celana cingkrang dan cadar. Dijamin, itu orang akan sangat amanah. Makanya mrk blingsatan krn peluang utk kkn jd makin sempit krn diawasin trs sm ikwan dan akhwat garis lurus"
2019-11-11 02:33:19+00:00,"Si Zul ga usah di dengerin orang jahiliyah bin kolot bermuka 2 mmg sperti itu, ASN dipaksa hrs mengikuti kemauannya dia, pdhl dilarang memakai cadar &amp; celana cingkrang itu termasuk disiplin berpakaian"
2019-11-11 01:51:20+00:00,Standar ganda banget sih om? Skrg ngomong peraturan IPD2LT buat ASN harus ditegakkan. Tapi kmren peraturan seragam (no celana cingkrang &amp; cadar) ditentang. 'Adilah sejak dalam pikiran' - PAT
2019-11-11 00:03:57+00:00,Buya Syafii Ma'arif ajak ASN untuk memakai pakaian nasional saat bekerja. Pemakaian celana cingkrang dan cadar sebuah simbol dari sebuah paham yg kalau nggak hati2 bisa berbahaya. https://m.detik.com/news/berita-jawa-tengah/d-4779397/polemik-celana-cingkrang-buya-mari-pakai-pakaian-nasional?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Facebook @sudrajatasep17 @BHD_8 @LisdiyantoR @RoellyRosuli @Fandiofficial__ @Bnie18
2019-11-10 23:48:45+00:00,Buya Syafii Ma'arif ajak ASN untuk memakai pakaian nasional saat bekerja. Pemakaian celana cingkrang dan cadar sebuah simbol dari sebuah paham yang kalau nggak hati-hati bisa berbahaya. https://m.detik.com/news/berita-jawa-tengah/d-4779397/polemik-celana-cingkrang-buya-mari-pakai-pakaian-nasional?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Facebook @Gregorius841 @Avilla_21 @Yaspayelunggam1 @natadiningrat99 @SoffiAgus
2019-11-10 20:44:58+00:00,Mantan Ketum PP Muhammadiyah pun mengajak untuk berpakaian sesuai peraturan di instansi pemerintahan.. Klo memang berat untuk meninggalkan cadar dan celana cingkrang ya jgn bekerja jd Pegawai ASN di pemerintahan.. hehe 
2019-11-10 16:03:55+00:00,"""Padahal berpakaian itu kan ada maqomnya. Maka, bapak tidak usah ragu-ragu kalau mau membuat kebijakan. Kalau ke kantor enggak boleh pakai cadar dan celana cingkrang, selesai. Kalau enggak, ya, jangan jadi ASN dong,"" ujar Muklas "
2019-11-10 15:49:27+00:00,Mayoritas Anggota DPR Menolak Larangan Cadar Dan Celana Cingkrang. . Dukungan Hanya Datang Dari Moekhlas Sidik Dari Fraksi GERINDRA Yang Berlatar Belakang Tentara. Dengan Alasan Aturan Berpakaian Bagi ASN Memiliki Aturan Tersendiri. . 
2019-11-10 12:53:40+00:00,"Menolak cadar dan cingkrang karena Terorisme dan Radikalisme itu rasis sih. Tapi gw setuju kalo emang ASN/PNS ya tidak menggunakan kedua tersebut dengan alasan kerapian. Bukan rasis, tapi emang kita boleh kerja pake sarung, celana pendek, bahkan pake topi di kantor aja pst dtgur."
2019-11-10 11:00:54+00:00,Tito Ke : ASN dibayar Negara Terus sumber uang negara emg dari siapa yaaaaa???? Uang negara itu dari Rakyat bukan dari pribadinya presiden ya kan??? Jadi ga ush pd ngatur dong...sbgai rakyat ga ada yg keberatan kok sama cadar &amp; cingkrang. Sibuk amat ngurusin yg bukan urusannya!
2019-11-10 07:59:45+00:00,"GobLok!!yg dilarang CINGKRANG,CADAR itu ASN,CERAMAH yg d awasi itu yg mengndung unsr PROVOKATIVE,ENTE jgn memFRAMING berita menjdi seperti isi kpla ente!!! "
2019-11-10 04:16:58+00:00,"Emang bodoh kau Turangga, celana cingkrang dilarang bagi yg ASN, kalo gak ASN ya silahkan aja, mau pake celana cingkrang, mau gak pake celana sekalian juga gak masalah, asalkan gak ASN. Dasar paok bin goblok kau. Pahami dulu permasalahanya baru kau komentar"
2019-11-10 04:00:20+00:00,Ya bodo amat lo mo cingkrang....jenggotan atw apalah....emang lo ASN ??? 
2019-11-10 03:48:54+00:00,"Patut diduga, ketika publik diam, nanti cadar dan celana cingkrang dilarang di kalangan ASN. Padahal mayoritas ASN kan juga beragama Islam dan mereka juga wajib terikat syariat Islam. . Saudara-saudara kita yang jadi ASN butuh suara-suara vokal kita-kita yang di luar ASN."
2019-11-09 23:51:05+00:00,"ASN harus bebas dari cadar dan cingkrang.Busana itu bahasa tubuh ada kaitanya dg budaya dan ideologi.Terbukti kan...setiap ada bom meledak,setelah diselidiki istrinya pake cadar,hidupnya exlusif ya itu sebagai pertanda...bahwa radikalisme,busana,sikap,bdya..."
2019-11-09 22:56:28+00:00,"hmm.. Bener itu, paling pancasila kok ndak mengamalkan nilai-nilai pancasila Ketuhanan yang Maha Esa, seperti mendukung rencana pemerintah melarang penggunaan cadar and celana cingkrang di ASN sedangkan ASN yang pakaiannya ketat and and roknya pendek ndak dipermasalahkan .."
2019-11-09 21:59:56+00:00,Semua tergantung situasi dan kondisi... Cadar dan cingkrang cuma di pemerintah kalau tdk suka yg berhenti jadi ASN.. Pengusiran dan pengawasan penceramah itu wajar karena harus waspada terhadap isi ceramah yg sesat dan ujaran kebencian..
2019-11-09 15:59:44+00:00,"Terkait dengan pemakaian celana cingkrang dan cadar bagi Aparatur Sipil Negara (ASN) di pemerintahan, Wakil Gubernur Jawa Barat Uu Ruzhanul Ulum mengatakan pihaknya tidak perlu mempersalahkan. #KAMUHARUSTAU"
2019-11-09 15:49:51+00:00,Kan ngelarang dipakai klo jd ASN.. Hadeh.. Apa menteri agama bilang pelarangan pemakaian cadar n celana cingkrang jd pengusaha atau bekerja selain ASN? Kan enggak.. hmm..
2019-11-09 15:04:12+00:00,"http://Realitarakyat.com - Pembahasan larangan celana cingkrang dan cadar kepada Aparat Sipil Negara (ASN), tak perlu harus menguras energi berlebihan. Sebab, ada hal yang lebih besar dari... "
2019-11-09 14:13:25+00:00,"Yg aneh kamu, dari dulu ASN sudah banyak yg celana cingkrang. Gak ada yg melarang, karena memang tidak ada aturan yg melarang. Apa kamu memang gak pernah liat ASN yg celana cingkrang?. Aneh bin ajaib kamu ya."
2019-11-09 13:59:42+00:00,"Kadrun selalu aneh, mana aturan melarang celana cingkrang? Drun, ada aturan ""dilarang merokok"" ...ttp aja merokok, begitu ditanya, ""mana aturan dilarang merokok gudang garam?"" Sudah ada tatacara aturan jgn jadi munafik, ga ikut aturan KELUAR dari ASN..."
2019-11-09 13:35:03+00:00,"Larangan Celana Cingkrang Bagi ASN, Wagub Jabar Tak Permasalahkan https://indozone.id/s/n0s8L5"
2019-11-09 11:44:08+00:00,Pelarangan cadar dan cingkrang ke ASN itu kamuflase..yg byk berpenampilan bgtu justru karywan BUMN2..saya kira ceramah2 oleh org2 radikal ini dilakukan di semua BUMN
2019-11-09 11:35:48+00:00,"Kalau pemerintah menetapkan tata cara berpakaian TNI / ASN ditempat tugas, tidak boleh cingkrang dan bercadar, apakah pemerintahnya dzalim bib?"
2019-11-09 11:22:34+00:00,Wagub Jabar sebut tak permasalahkan larangan celana cingkrang bagi ASN - ANTARA News Jawa Barat 
2019-11-09 11:00:03+00:00,#Daerah Wagub Jabar Tak Mau Mempermasalahkan Penggunaan Celana Cingkrang dan Cadar olh ASN 
2019-11-09 08:14:46+00:00,"orang2 pake cingkrang dan cadar yang ASN, (baca lagi: HANYA ASN) MELANGGAR KETENTUAN BERPAKAIAN SESUAI APARATUR!!! "
2019-11-09 07:51:36+00:00,"Zul2 tiap2 rezim mengikuti perkembangan jaman, skrg jamannya teror yg dilakukan teroris. Wajar klo khatib2 masjid diawasin, larangan cadar dan cingkrang jg udh lama peraturan ASN mmg sperti itu, trus Pemerintah hrs mengikuti jaman Jahiliyah bin kolot sperti anda, nanti dulu"
2019-11-09 07:21:46+00:00,Woy naen dongok! ASN itu ada aturan yg harus dipatuhi kalau ga mau ikut aturan ya jangan jadi ASN! Janga lu puter2 urusan cadar dan celana cingkrang untuk ASN dengan seolah olah pemerintah ngatur cara ibadah orang! Makanya otak jgn kebanyakan dibungkus sprei jdi mkin dongok!
2019-11-09 06:56:31+00:00,Bangsat kau yang tolol Apa hub nya celana cingkrang cadar dgn asn Ko bikin malu leluhurmu krna ko gatau mazhab nya hanafi Klu ko kafir brarti ko lompat pagar dan urus aja kyakinan lu sndiri
2019-11-09 05:43:29+00:00,Wacana larangan penggunaan cadar dan celana cingkrang bagi ASN (aparatur sipil negara) yang digulirkan Menteri Agama Fachrul Razi menuai kontroversi di masyarakat. Wacana larangan penggunaan cadar dan celana… https://www.instagram.com/p/B4oiRmUpgT5/?igshid=18lqk8udfmjiy
2019-11-09 04:58:23+00:00,"Bego, apa hubungan leluhur ke ASN dan celana cingkrang.. Yahhh, yg pasti akunku asli lah, ga pakai akun palsu hehehe.. Malu sama nama dan leluhurmu yaa.."
2019-11-09 04:10:32+00:00,"Larangan cadar dan celana cingkrang itu cm buat ASN, karena memang untuk pakaian ASN ada aturannya..Itupun br wacana dr Menag. Tolong jangan melakukan penyesatan seolah pemerintah anti islam."
2019-11-09 03:04:52+00:00,Saya muslim saya ASN dan sy tdk setuju jika ada teman sy memakai cadar atw laki2 memakai celana cingkrang ketika bertugas punten bukan karena saya benci mereka apalagi anti islam tidak tp karena kita pegawai negara taat aturan pegawai negara wajib hukumnya #LawanManipulatorAgama
2019-11-09 02:24:48+00:00,Pemprov Aceh di kabarkan sangat menentang keputusan menteri agama dan PAN-RB yang isinya adalah pelarangan cadar dan celana cingkrang di kalangan ASN.
2019-11-09 02:02:29+00:00,Pemprov Jateng Persilakan ASN Bercelana Cingkrang 
2019-11-09 00:58:56+00:00,"BUMN itu sarangnya..krn yg diundang ceramah orang2 kyk baiqlah gini..kemenag,kemendagri dan kemenARB itu salah menyuruh ASN tdk bercadar dan bercelana cingkrang..yg disorot itu hrusnya BUMN2..berani gak eric tohir melakukan aturan seragam utk anak2 buahnya???"
2019-11-09 00:58:31+00:00,"Ustadz @ustadtengkuzul mohon maaf. Kalau hanya masuk keluar kantor Pemerintah, mungkin masih mendingan. Mungkin dia sebagai tamu atau orang stress salah masuk gedung. Yang lebih parah, kan adanya isu ASN gak boleh pakai Cadar dan Cingkrang selama bekerja? "
2019-11-09 00:52:03+00:00,Haidar Alwi mendoorng Menag Fachrul Razi segera merealisasikan rencana melarang penggunaan cadar dan celana cingkrang bagi ASN. #laranganbercadar
2019-11-09 00:08:11+00:00,"Aturan ASN gak boleh celana cingkrang mana? Yg bodoh ente. Contoh yg nyata sekarang, orang jamaah tabligh yg jadi ASN banyak. Mereka sebagian pakai celana cingkrang. Mereka bekerja profesional, tidak pernah mengganggu, tidak merugikan negara. Dan tdk ada aturan melarang mereka."
2019-11-08 23:59:36+00:00,"Nah ini nih Mulut Provokator yg suka memelintir...Cadar & Celana Cingkrang itu dilarang hanya Bagi ASN selama jam kerja dlm kantor pemerintahan sbg aturan Kedisiplinan berpakaian, diluar itu terserah masing². Hati sama Isi kepala Loe buruk bener sih..!"
2019-11-08 23:50:01+00:00,Ini salah satu sumbu pendek semua dibungkus dg agama... Gak ngerti yg dibicarakan apa yg dijawab apa... Itu aturan selama dia jadi ASN. Kalau pengen pake cadar atau celana cingkrang silakan saja gak dilarang kok asalkan mengundurkan diri dari ASN.
2019-11-08 23:42:26+00:00,"Mungkin teuku wisnu merasa ASN ya?? Kapan pengangkatan mu bro wisnu. Loe bebas mau pake celana cingkrang atau ndak pake celana sama sekali..itu urusan loe, tp jangan Goblok... Paham"
2019-11-08 22:33:54+00:00,Hanya test the water saja lah itu. Peraturan berpakaian ASN. Ya pakai baju ASN rapi. Dah gitu aja. Mau cingkrang kek cadar gak masalah. Tapi selama ini gw ga pernah liat sih ASN cadaran. Kalau cingkrang banyak tp ya indikatornya yg penting bagus kerjanya.
2019-11-08 22:26:32+00:00,Pemprov Jateng Persilakan ASN Bercelana Cingkrang 
2019-11-08 19:43:13+00:00,Menteri agama tetap bersikukuh asn dilarang pakai cadar dan celana cingkrang Pendapat kalian gimane ges ?
2019-11-08 17:02:29+00:00,"Ora kaya kue cara maine mba, kabeh menungsa dueni tolok ukur dewek, angger menungsa esih bisa mikir dosa ya aja dilarang. Apa maning kon mundur dadi ASN. Ujar2 Negara kie dudu due ne sing nganggo Cadar kambi Katok cingkrang apa? Nek kon mundur mending gnti baen institusine ddi PT"
2019-11-08 14:57:26+00:00,"Semua orang punya hak dan kewajiban d negara ini.masyarakat gk ada yg nglarang kok pke celana cingkrang atw cadar,yg gk boleh itu ASN doang tad,jgn seolah2 jadi semua masyarakat Indonesia dilarang pke celana cingkrang SM cadar.inget tadz...adzab kubur itu pedih..,neraka itu perih"
2019-11-08 14:41:18+00:00,@uas Ini masalah seragam ASN perihal Cingkrang dan Cadar jangan dibawa-bawa ke ranah yang lain 
2019-11-08 14:03:27+00:00,Gubernur Babel Tak Larang ASN Pakai Cadar dan Celana Cingkrang https://www.idtoday.co/2019/11/gubernur-babel-tak-larang-asn-pakai.html
2019-11-08 13:56:46+00:00,"Diluar ASN, silahkan klo mo pake cadar, mo cingkrang sperti sya,, yg ASN ikuti aturan negara.."
2019-11-08 13:48:04+00:00,"Betul, dukung Menag utk tertibkan ASN dr celana cingkrang &amp; cadar. Ini tdk melanggar syariat, krn bukan kewajiban agama. Gunakan seragam sesuai ketentuannya. "
2019-11-08 13:43:01+00:00,"apa hubungannya togog sm org mau make cadar ato cingkrang..... ?? Kalo melarang ASN pria pake kalung, kan waras... masak laki pake kalung... Bgmana, gog togog mudeng gak?? "
2019-11-07 23:01:30+00:00,"Tampil di ILC TV One, Pendiri STIBA Tanggapi Larangan ASN Bercadar dan Celana Cingkrang – Sekolah Tinggi Ilmu Islam dan Bahasa Arab (STIBA) Makassar http://stiba.ac.id/2019/11/06/tampil-di-ilc-tv-one-pendiri-stiba-tanggapi-larangan-asn-bercadar-dan-celana-cingkrang/"
2019-11-07 22:42:40+00:00,Ya terserah kamu saja wisnu... kamu kan bukan ASN... mau jenggot...mau cingkrang... mau crosshijaberpun kita gak peduli... karepmu
2019-11-07 22:25:49+00:00,"Cari makan di NKRI, pakai uang Rupiah, hidup di NKRI, ya TURUTI ATURAN NKRI. Bukan 'mendirikan negara khilaFUCK'. Jadi ASN kok pakai celana cingkrang - cadar. Pakailah celana cingkrang - cadar di LUAR institusi pemerintah NKRI. Citra baik agama Islam jadi jelek gara² kaum radikal"
2019-11-07 18:45:32+00:00,Harusnya ngga sih. Ngga substansif. Tp yg lagi disasar ini soal kepatuhan ASN kpd aturan negara. Kita liat aja issue cingkrang ASN mengarah ke mana
2019-11-07 17:21:39+00:00,"Sorry deh ya kepanasan, cm aneh aja cara berpikir nya yg gk bs menggunakan akal sehat, gak perlu jd seorang ASN untuk mengkritik kebijakan pemerintah? Ada aturan nya? Yg sewodd kan situ sndri kpanasan liat clana cingkrang?? Ap urgentcy jg sama andah?"
2019-11-07 15:58:23+00:00,"Perihal cadar ma cingkrang nggak mau diatur. Giliran hotpants, baju dengan cleavage rendah, tatto, ngatur-ngatur. . Padahal wacana cadar ma cingkrang itu kan utk ASN. Udh pada ribet aje lu pada. Heran."
2019-11-07 15:36:54+00:00,"Saya sebagai rakyat saja blum sejahtera, ini malah mikir seragam, dinamakan rasa itu indonesia ku kini Warisan Belanda, Seragam PNS Tak Cocok, Sarung Maruf Amin dan Celana Cingkrang Jadi Baju Baru ASN? https://www.tribunnews.com/lifestyle/2019/11/06/warisan-belanda-seragam-pns-tak-cocok-sarung-maruf-amin-dan-celana-cingkrang-jadi-baju-baru-asn lewat @tribunnews"
2019-11-07 15:18:45+00:00,Deradikalisasi: ASN dilarang memakai celana cingkrang? Yaela cetek amat pikiran lo bung
2019-11-07 15:17:17+00:00,Yg dilarang kan untuk asn... Orang kerja ikut aturan lah dimana2.. di masyarakat bebas mau cadar cingkrang dilindungi.. kl kerja ya ngikut ga cocok ga kerja
2019-11-07 15:16:52+00:00,"Disinggung Pelarangan Cadar dan Celana Cingkrang, Menag Tegaskan Hanya untuk ASN [News] #TauCepatTanpaBatas ."
2019-11-07 13:26:33+00:00,"Itu hak negara. Karena cadar apakah layak di tempat publik, sebagai pelayan rakyat? Kalo ada tindak kejahatan di balik cadar elo yg tanggung? Kalo soal celana cingkrang, jika ASN boleh cingkrang, tentara perbolehkan cingkrang juga lah. Biar semakin amburadul negara ini."
2019-11-07 11:51:03+00:00,"Disinggung Pelarangan Cadar dan Celana Cingkrang, Menag Tegaskan Hanya untuk ASN #TauCepatTanpaBatas . https://muslim.okezone.com/read/2019/11/07/614/2127062/disinggung-pelarangan-cadar-dan-celana-cingkrang-menag-tegaskan-hanya-untuk-asn"
2019-11-07 11:42:59+00:00,"Tampil di ILC TV One, Pendiri STIBA Tanggapi Larangan ASN Bercadar dan Celana Cingkrang – Sekolah Tinggi Ilmu Islam dan Bahasa Arab (STIBA) Makassar http://stiba.ac.id/2019/11/06/tampil-di-ilc-tv-one-pendiri-stiba-tanggapi-larangan-asn-bercadar-dan-celana-cingkrang/"
2019-11-07 11:28:11+00:00,"Sebagai ASN yang baik, AlhamduLILLAAH celana cingkrang pertama saya produksi iwearzule akan tiba 13 November #iwearcingkrang"
2019-11-07 10:47:26+00:00,"Menteri Agama Fachrul Razi membantah melarang ASN menggunakan cadar maupun celana cingkrang. Selain tidak ada aturan terkait hal tersebut, menurut Razi hal tersebut bukan wewenang Kementerian Agama. "
2019-11-07 10:34:01+00:00,"@ArieKuntung mau pakai cingkrang, sobek, bahkan dia pakai cadar dan jubah, emang dipikirin?? Karena dia orang sipil. Kalo soal ASN itu biar negara yg buat aturan. ASN gak patuh, keluar aja, jadi WN sipil."
2019-11-07 10:31:06+00:00,"#WartaKBB : Soal Wacana ASN Dilarang Memakai Celana Cingkrang dan Cadar, Ini Kata Ketua DPRD KBB "
2019-11-07 10:15:05+00:00,"Pakai Cadar dan Celana Cingkrang, Politikus NasDem: Keluar dari ASN https://sapiompong.me/pakai-cadar-dan-celana-cingkrang-politikus-nasdem-keluar-dari-asn/"
